ptnum,id,harmonic_vel_x,harmonic_vel_y,harmonic_vel_z,harmonic_coeff,P_x,P_y,P_z,coexact_vel_x,coexact_vel_y,coexact_vel_z,velocity_x,velocity_y,velocity_z,gamma
2198,0,-0.01454246137291193,-0.0,-0.010005516931414604,-0.09933117777109146,1.0557966232299805,0.0,-1.5391799211502075,-0.49769139289855957,0.0,-0.3986217975616455,-0.5122338533401489,0.0,-0.40862730145454407,1.0
2199,0,-0.01455675158649683,-0.0,-0.010091444477438927,-0.09964703023433685,1.0607960224151611,0.0,-1.5350964069366455,-0.4745575189590454,0.0,-0.3957832455635071,-0.48911425471305847,0.0,-0.40587469935417175,1.0
2200,0,-0.014581911265850067,-0.0,-0.010177362710237503,-0.09999711811542511,1.065604329109192,0.0,-1.531091332435608,-0.45834881067276,0.0,-0.38509735465049744,-0.4729306995868683,0.0,-0.39527472853660583,1.0
2201,0,-0.014608331955969334,-0.0,-0.010262650437653065,-0.10035087168216705,1.0702623128890991,0.0,-1.5271884202957153,-0.44441208243370056,0.0,-0.37515220046043396,-0.4590204060077667,0.0,-0.38541483879089355,1.0
2202,0,-0.014635065570473671,-0.0,-0.01034686341881752,-0.10070286691188812,1.0747919082641602,0.0,-1.5233807563781738,-0.43259626626968384,0.0,-0.3658851683139801,-0.44723132252693176,0.0,-0.3762320280075073,1.0
2203,0,-0.014661187306046486,-0.0,-0.010429546236991882,-0.10104772448539734,1.0792136192321777,0.0,-1.5196616649627686,-0.422775000333786,0.0,-0.35724762082099915,-0.43743616342544556,0.0,-0.36767715215682983,1.0
2204,0,-0.014685825444757938,-0.0,-0.010510256513953209,-0.10138039290904999,1.0835468769073486,0.0,-1.516025185585022,-0.4148414433002472,0.0,-0.34920209646224976,-0.42952728271484375,0.0,-0.3597123324871063,1.0
2205,0,-0.014708176255226135,-0.0,-0.01058858260512352,-0.10169617831707001,1.0878101587295532,0.0,-1.5124655961990356,-0.4087057411670685,0.0,-0.3417207896709442,-0.4234139323234558,0.0,-0.35230937600135803,1.0
2206,0,-0.01472746953368187,-0.0,-0.010664119385182858,-0.10199058055877686,1.0920209884643555,0.0,-1.5089772939682007,-0.40429428219795227,0.0,-0.3347851037979126,-0.41902175545692444,0.0,-0.3454492390155792,1.0
2207,0,-0.014742971397936344,-0.0,-0.01073647290468216,-0.10225928574800491,1.096196174621582,0.0,-1.5055549144744873,-0.40154823660850525,0.0,-0.32838448882102966,-0.416291207075119,0.0,-0.3391209542751312,1.0
2208,0,-0.014753961004316807,-0.0,-0.010805247351527214,-0.10249806195497513,1.100352168083191,0.0,-1.5021930932998657,-0.40042316913604736,0.0,-0.32251667976379395,-0.4151771366596222,0.0,-0.3333219289779663,1.0
2209,0,-0.014759780839085579,-0.0,-0.01087008323520422,-0.10270301252603531,1.104504942893982,0.0,-1.4988867044448853,-0.4008868634700775,0.0,-0.31718602776527405,-0.41564664244651794,0.0,-0.32805609703063965,1.0
2210,0,-0.014759794808924198,-0.0,-0.010930628515779972,-0.1028703972697258,1.1086702346801758,0.0,-1.4956302642822266,-0.40292006731033325,0.0,-0.31240400671958923,-0.41767987608909607,0.0,-0.32333463430404663,1.0
2211,0,-0.014753387309610844,-0.0,-0.010986538603901863,-0.1029965728521347,1.1128636598587036,0.0,-1.4924181699752808,-0.4065169394016266,0.0,-0.3081897497177124,-0.42127034068107605,0.0,-0.3191762864589691,1.0
2212,0,-0.014739960432052612,-0.0,-0.011037475429475307,-0.1030779778957367,1.1171008348464966,0.0,-1.4892446994781494,-0.4116848409175873,0.0,-0.30456992983818054,-0.4264248013496399,0.0,-0.3156073987483978,1.0
2213,0,-0.014718963764607906,-0.0,-0.011083129793405533,-0.10311135649681091,1.1213974952697754,0.0,-1.486103892326355,-0.41844412684440613,0.0,-0.30157843232154846,-0.4331631064414978,0.0,-0.3126615583896637,1.0
2214,0,-0.014689852483570576,-0.0,-0.01112319901585579,-0.1030934527516365,1.1257694959640503,0.0,-1.4829893112182617,-0.4268307387828827,0.0,-0.29925763607025146,-0.4415206015110016,0.0,-0.31038084626197815,1.0
2215,0,-0.01463837269693613,-0.0,-0.011151398532092571,-0.10296294093132019,1.1302319765090942,0.0,-1.4798860549926758,-0.43604350090026855,0.0,-0.302386611700058,-0.4506818652153015,0.0,-0.3135380148887634,1.0
2216,0,-0.014571024104952812,-0.0,-0.011173952370882034,-0.10276930034160614,1.1347804069519043,0.0,-1.476699709892273,-0.444349467754364,0.0,-0.3129611313343048,-0.4589204788208008,0.0,-0.32413509488105774,1.0
2217,0,-0.014508197084069252,-0.0,-0.011201559565961361,-0.10261067748069763,1.1394083499908447,0.0,-1.4733948707580566,-0.4520474374294281,0.0,-0.3260633051395416,-0.4665556252002716,0.0,-0.33726486563682556,1.0
2218,0,-0.014452638104557991,-0.0,-0.011236581020057201,-0.10250600427389145,1.1441090106964111,0.0,-1.4699457883834839,-0.45898503065109253,0.0,-0.3417636752128601,-0.47343766689300537,0.0,-0.3530002534389496,1.0
2219,0,-0.014407230541110039,-0.0,-0.011281530372798443,-0.10247527807950974,1.148874044418335,0.0,-1.4663259983062744,-0.4649830758571625,0.0,-0.3601166903972626,-0.47939029335975647,0.0,-0.3713982403278351,1.0
2220,0,-0.014375018887221813,-0.0,-0.011339112184941769,-0.1025397852063179,1.1536930799484253,0.0,-1.4625087976455688,-0.4698345363140106,0.0,-0.3811558187007904,-0.4842095673084259,0.0,-0.39249494671821594,1.0
2221,0,-0.014354642480611801,-0.0,-0.011407079175114632,-0.10268580168485641,1.1585487127304077,0.0,-1.4584780931472778,-0.47033730149269104,0.0,-0.39823001623153687,-0.48469194769859314,0.0,-0.40963709354400635,1.0
2222,0,-0.014323058538138866,-0.0,-0.01145967561751604,-0.10273224860429764,1.163333773612976,0.0,-1.4544360637664795,-0.4584546387195587,0.0,-0.38761165738105774,-0.47277769446372986,0.0,-0.3990713059902191,1.0
2223,0,-0.014291523024439812,-0.0,-0.011510591022670269,-0.10277333110570908,1.1680128574371338,0.0,-1.4504908323287964,-0.4491766393184662,0.0,-0.3787528872489929,-0.46346816420555115,0.0,-0.39026349782943726,1.0
2224,0,-0.01425949763506651,-0.0,-0.011559749022126198,-0.10280662029981613,1.172611117362976,0.0,-1.4466253519058228,-0.4423220455646515,0.0,-0.3715229332447052,-0.45658156275749207,0.0,-0.38308268785476685,1.0
2225,0,-0.014226481318473816,-0.0,-0.011607073247432709,-0.10282982885837555,1.1771520376205444,0.0,-1.4428240060806274,-0.43775656819343567,0.0,-0.36582323908805847,-0.4519830644130707,0.0,-0.3774303197860718,1.0
2226,0,-0.014191997237503529,-0.0,-0.011652486398816109,-0.10284078866243362,1.1816580295562744,0.0,-1.4390718936920166,-0.4353877902030945,0.0,-0.3615841269493103,-0.44957980513572693,0.0,-0.37323659658432007,1.0
2227,0,-0.014155586250126362,-0.0,-0.011695907451212406,-0.10283736139535904,1.1861507892608643,0.0,-1.4353545904159546,-0.435161828994751,0.0,-0.35876229405403137,-0.44931742548942566,0.0,-0.3704582154750824,1.0
2228,0,-0.014116780832409859,-0.0,-0.011737233027815819,-0.10281733423471451,1.190651535987854,0.0,-1.4316580295562744,-0.43706151843070984,0.0,-0.3573395609855652,-0.45117831230163574,0.0,-0.36907678842544556,1.0
2229,0,-0.014075118117034435,-0.0,-0.011776361614465714,-0.10277847945690155,1.1951814889907837,0.0,-1.4279683828353882,-0.44110536575317383,0.0,-0.3573217988014221,-0.45518049597740173,0.0,-0.36909815669059753,1.0
2230,0,-0.014030126854777336,-0.0,-0.011813180521130562,-0.1027185395359993,1.1997624635696411,0.0,-1.4242713451385498,-0.44734811782836914,0.0,-0.35873943567276,-0.4613782465457916,0.0,-0.37055259943008423,1.0
2231,0,-0.013981319032609463,-0.0,-0.011847564950585365,-0.10263510048389435,1.2044167518615723,0.0,-1.420552372932434,-0.4558827877044678,0.0,-0.3616487681865692,-0.4698641002178192,0.0,-0.37349632382392883,1.0
2232,0,-0.013928179629147053,-0.0,-0.011879376135766506,-0.10252563655376434,1.2091678380966187,0.0,-1.4167962074279785,-0.4668442904949188,0.0,-0.3661341667175293,-0.480772465467453,0.0,-0.378013551235199,1.0
2233,0,-0.013870165683329105,-0.0,-0.011908464133739471,-0.10238742083311081,1.2140408754348755,0.0,-1.4129865169525146,-0.4804142415523529,0.0,-0.37231123447418213,-0.49428439140319824,0.0,-0.3842197060585022,1.0
2234,0,-0.013803552836179733,-0.0,-0.011932372115552425,-0.10219618678092957,1.219054102897644,0.0,-1.4091076850891113,-0.49144452810287476,0.0,-0.37909358739852905,-0.5052480697631836,0.0,-0.39102596044540405,1.0
2235,0,-0.013721173629164696,-0.0,-0.011945214122533798,-0.10189758241176605,1.2239973545074463,0.0,-1.4052025079727173,-0.47003841400146484,0.0,-0.3777783215045929,-0.4837595820426941,0.0,-0.3897235095500946,1.0
2236,0,-0.013653457164764404,-0.0,-0.011968170292675495,-0.10169189423322678,1.2287365198135376,0.0,-1.4013183116912842,-0.4507794976234436,0.0,-0.3748958706855774,-0.464432954788208,0.0,-0.3868640661239624,1.0
2237,0,-0.013597429729998112,-0.0,-0.011998947709798813,-0.10155954957008362,1.2332932949066162,0.0,-1.3974697589874268,-0.43367400765419006,0.0,-0.37062200903892517,-0.4472714364528656,0.0,-0.3826209604740143,1.0
2238,0,-0.013550288043916225,-0.0,-0.012035342864692211,-0.10148193687200546,1.2376891374588013,0.0,-1.3936699628829956,-0.4187071621417999,0.0,-0.36511853337287903,-0.43225744366645813,0.0,-0.3771538734436035,1.0
2239,0,-0.0135094178840518,-0.0,-0.012075269594788551,-0.10144155472517014,1.241945505142212,0.0,-1.3899303674697876,-0.4058474004268646,0.0,-0.3585321605205536,-0.4193568229675293,0.0,-0.3706074357032776,1.0
2240,0,-0.013472354970872402,-0.0,-0.012116722762584686,-0.10142180323600769,1.2460832595825195,0.0,-1.386260986328125,-0.395051509141922,0.0,-0.3509952127933502,-0.4085238575935364,0.0,-0.3631119430065155,1.0
2241,0,-0.013424539007246494,-0.0,-0.012145164422690868,-0.1013404056429863,1.2501323223114014,0.0,-1.3826614618301392,-0.3887487053871155,0.0,-0.34533992409706116,-0.40217325091362,0.0,-0.3574851155281067,1.0
2242,0,-0.013372795656323433,-0.0,-0.012168407440185547,-0.10123483091592789,1.2541322708129883,0.0,-1.379106044769287,-0.3846275210380554,0.0,-0.3416344225406647,-0.3980003297328949,0.0,-0.3538028299808502,1.0
2243,0,-0.01332169584929943,-0.0,-0.012191466055810452,-0.10113094002008438,1.2580959796905518,0.0,-1.3755816221237183,-0.3815993070602417,0.0,-0.3390895128250122,-0.3949210047721863,0.0,-0.35128098726272583,1.0
2244,0,-0.013271234929561615,-0.0,-0.012214547023177147,-0.10102946311235428,1.2620341777801514,0.0,-1.3720767498016357,-0.37962639331817627,0.0,-0.33766719698905945,-0.3928976356983185,0.0,-0.34988173842430115,1.0
2245,0,-0.013221410103142262,-0.0,-0.0122378533706069,-0.10093115270137787,1.2659573554992676,0.0,-1.3685803413391113,-0.37868475914001465,0.0,-0.33734217286109924,-0.39190614223480225,0.0,-0.3495800495147705,1.0
2246,0,-0.013172227889299393,-0.0,-0.012261594645678997,-0.10083679854869843,1.2698757648468018,0.0,-1.365081548690796,-0.37876269221305847,0.0,-0.33810102939605713,-0.39193493127822876,0.0,-0.350362628698349,1.0
2247,0,-0.01312368642538786,-0.0,-0.012285972945392132,-0.10074713081121445,1.2737995386123657,0.0,-1.3615695238113403,-0.3798615038394928,0.0,-0.33994242548942566,-0.39298519492149353,0.0,-0.35222840309143066,1.0
2248,0,-0.013075781986117363,-0.0,-0.012311192229390144,-0.10066289454698563,1.2777389287948608,0.0,-1.3580334186553955,-0.38199490308761597,0.0,-0.3428768813610077,-0.3950707018375397,0.0,-0.3551880717277527,1.0
2249,0,-0.013028502464294434,-0.0,-0.012337451800704002,-0.10058477520942688,1.2817044258117676,0.0,-1.3544621467590332,-0.3851899206638336,0.0,-0.3469274342060089,-0.39821842312812805,0.0,-0.35926488041877747,1.0
2250,0,-0.012981832027435303,-0.0,-0.012364957481622696,-0.10051346570253372,1.285706877708435,0.0,-1.350844383239746,-0.3894871175289154,0.0,-0.3521299660205841,-0.4024689495563507,0.0,-0.3644949197769165,1.0
2251,0,-0.012935754843056202,-0.0,-0.012393924407660961,-0.10044971108436584,1.2897576093673706,0.0,-1.3471683263778687,-0.3949415981769562,0.0,-0.3585340976715088,-0.4078773260116577,0.0,-0.370928019285202,1.0
2252,0,-0.012890237383544445,-0.0,-0.012424562126398087,-0.10039414465427399,1.2938685417175293,0.0,-1.3434215784072876,-0.4016246497631073,0.0,-0.3662048280239105,-0.4145148694515228,0.0,-0.3786293864250183,1.0
2253,0,-0.01284521259367466,-0.0,-0.012457074597477913,-0.10034728795289993,1.2980523109436035,0.0,-1.339591145515442,-0.40961214900016785,0.0,-0.3752337694168091,-0.42245736718177795,0.0,-0.38769084215164185,1.0
2254,0,-0.012791657820343971,-0.0,-0.012488487176597118,-0.10026609152555466,1.3022828102111816,0.0,-1.3356385231018066,-0.41066351532936096,0.0,-0.39057278633117676,-0.4234551787376404,0.0,-0.40306127071380615,1.0
2255,0,-0.012749197892844677,-0.0,-0.012532275170087814,-0.10027136653661728,1.306517481803894,0.0,-1.3315258026123047,-0.4105265140533447,0.0,-0.40716835856437683,-0.4232757091522217,0.0,-0.41970062255859375,1.0
2256,0,-0.012719574384391308,-0.0,-0.01259036734700203,-0.10037662833929062,1.310744047164917,0.0,-1.3272405862808228,-0.40908220410346985,0.0,-0.4249480068683624,-0.42180177569389343,0.0,-0.43753838539123535,1.0
2257,0,-0.01270452979952097,-0.0,-0.012664735317230225,-0.10059551149606705,1.3149489164352417,0.0,-1.3227713108062744,-0.40621137619018555,0.0,-0.4438178837299347,-0.41891589760780334,0.0,-0.4564826190471649,1.0
2258,0,-0.012705810368061066,-0.0,-0.012757386080920696,-0.1009417325258255,1.3191173076629639,0.0,-1.3181076049804688,-0.40179651975631714,0.0,-0.4636620581150055,-0.4145023226737976,0.0,-0.47641944885253906,1.0
2259,0,-0.012712313793599606,-0.0,-0.012850776314735413,-0.10131529718637466,1.3232344388961792,0.0,-1.313267707824707,-0.39636850357055664,0.0,-0.4678232669830322,-0.4090808033943176,0.0,-0.48067402839660645,1.0
2260,0,-0.012699125334620476,-0.0,-0.012914407067000866,-0.10151442885398865,1.3273046016693115,0.0,-1.3085472583770752,-0.3925073742866516,0.0,-0.4508904814720154,-0.40520650148391724,0.0,-0.4638049006462097,1.0
2261,0,-0.012677712365984917,-0.0,-0.012968279421329498,-0.10164719074964523,1.331343412399292,0.0,-1.3039840459823608,-0.39011266827583313,0.0,-0.43624186515808105,-0.4027903974056244,0.0,-0.44921013712882996,1.0
2262,0,-0.012648496776819229,-0.0,-0.013012990355491638,-0.10171738266944885,1.3353649377822876,0.0,-1.2995561361312866,-0.3890715539455414,0.0,-0.42370641231536865,-0.4017200469970703,0.0,-0.4367193877696991,1.0
2263,0,-0.01261185109615326,-0.0,-0.013049077242612839,-0.1017283946275711,1.3393820524215698,0.0,-1.2952431440353394,-0.38929447531700134,0.0,-0.41314637660980225,-0.4019063413143158,0.0,-0.4261954426765442,1.0
2264,0,-0.01256813295185566,-0.0,-0.01307706069201231,-0.10168348997831345,1.3434070348739624,0.0,-1.291025996208191,-0.39071139693260193,0.0,-0.4044526517391205,-0.40327951312065125,0.0,-0.41752973198890686,1.0
2265,0,-0.012517675757408142,-0.0,-0.013097431510686874,-0.10158570855855942,1.3474514484405518,0.0,-1.2868865728378296,-0.39326998591423035,0.0,-0.39754191040992737,-0.4057876467704773,0.0,-0.41063934564590454,1.0
2266,0,-0.01246081106364727,-0.0,-0.01311067957431078,-0.10143808275461197,1.3515264987945557,0.0,-1.282807469367981,-0.3969334065914154,0.0,-0.39235371351242065,-0.409394234418869,0.0,-0.40546438097953796,1.0
2267,0,-0.012397849932312965,-0.0,-0.013117276132106781,-0.10124347358942032,1.3556429147720337,0.0,-1.2787717580795288,-0.4016801118850708,0.0,-0.3888492286205292,-0.4140779674053192,0.0,-0.40196651220321655,1.0
2268,0,-0.012329082004725933,-0.0,-0.013117670081555843,-0.10100459307432175,1.359811544418335,0.0,-1.2747626304626465,-0.40750280022621155,0.0,-0.38701102137565613,-0.41983190178871155,0.0,-0.40012869238853455,1.0
2269,0,-0.012254809960722923,-0.0,-0.013112328946590424,-0.10072425752878189,1.364043116569519,0.0,-1.270763635635376,-0.41440773010253906,0.0,-0.38684117794036865,-0.42666253447532654,0.0,-0.3999535143375397,1.0
2270,0,-0.01217532530426979,-0.0,-0.01310171652585268,-0.10040522366762161,1.368348479270935,0.0,-1.2667579650878906,-0.4224150478839874,0.0,-0.38836219906806946,-0.4345903694629669,0.0,-0.40146389603614807,1.0
2271,0,-0.012090912088751793,-0.0,-0.013086294755339622,-0.10005021840333939,1.3727387189865112,0.0,-1.2627285718917847,-0.43155956268310547,0.0,-0.3916178047657013,-0.443650484085083,0.0,-0.40470409393310547,1.0
2272,0,-0.012001865543425083,-0.0,-0.013066550716757774,-0.09966210275888443,1.377225399017334,0.0,-1.2586579322814941,-0.44189131259918213,0.0,-0.3966735303401947,-0.45389318466186523,0.0,-0.4097400903701782,1.0
2273,0,-0.011908470652997494,-0.0,-0.013042978942394257,-0.09924373030662537,1.3818206787109375,0.0,-1.2545275688171387,-0.45347726345062256,0.0,-0.4036194384098053,-0.4653857350349426,0.0,-0.41666239500045776,1.0
2274,0,-0.011811034753918648,-0.0,-0.013016107492148876,-0.09879817068576813,1.3865375518798828,0.0,-1.2503180503845215,-0.4664022624492645,0.0,-0.4125714600086212,-0.4782133102416992,0.0,-0.42558756470680237,1.0
2275,0,-0.011707592755556107,-0.0,-0.012988722883164883,-0.09833061695098877,1.3913758993148804,0.0,-1.2460131645202637,-0.47243738174438477,0.0,-0.4209633767604828,-0.48414498567581177,0.0,-0.43395209312438965,1.0
2276,0,-0.01160504948347807,-0.0,-0.012971431016921997,-0.09790774434804916,1.39616858959198,0.0,-1.241660237312317,-0.4630052447319031,0.0,-0.4233287274837494,-0.47461026906967163,0.0,-0.4363001585006714,1.0
2277,0,-0.011510701850056648,-0.0,-0.012961835600435734,-0.09754322469234467,1.4008724689483643,0.0,-1.2372933626174927,-0.45489081740379333,0.0,-0.4237954616546631,-0.46640151739120483,0.0,-0.43675729632377625,1.0
2278,0,-0.011397691443562508,-0.0,-0.01293113175779581,-0.09702274948358536,1.4054840803146362,0.0,-1.2329025268554688,-0.4433918595314026,0.0,-0.4301955997943878,-0.45478954911231995,0.0,-0.44312670826911926,1.0
2279,0,-0.01129053346812725,-0.0,-0.012906264513731003,-0.09654223918914795,1.4099626541137695,0.0,-1.2284282445907593,-0.4294750988483429,0.0,-0.43871524930000305,-0.4407656192779541,0.0,-0.45162150263786316,1.0
2280,0,-0.011200204491615295,-0.0,-0.012899333611130714,-0.09619053453207016,1.4142967462539673,0.0,-1.223872184753418,-0.414724200963974,0.0,-0.4465724229812622,-0.4259243905544281,0.0,-0.45947176218032837,1.0
2281,0,-0.01113682147115469,-0.0,-0.012916268780827522,-0.09602512419223785,1.418465495109558,0.0,-1.21924889087677,-0.396359384059906,0.0,-0.45168834924697876,-0.40749621391296387,0.0,-0.46460461616516113,1.0
2282,0,-0.011092610657215118,-0.0,-0.012952451594173908,-0.09600182622671127,1.422456979751587,0.0,-1.2145843505859375,-0.38034334778785706,0.0,-0.4552074074745178,-0.3914359509944916,0.0,-0.46815985441207886,1.0
2283,0,-0.011061029508709908,-0.0,-0.013002673164010048,-0.09607774019241333,1.4263066053390503,0.0,-1.2098883390426636,-0.36804986000061035,0.0,-0.45791807770729065,-0.3791108727455139,0.0,-0.47092074155807495,1.0
2284,0,-0.011038752272725105,-0.0,-0.013063482008874416,-0.09622764587402344,1.4300514459609985,0.0,-1.2051680088043213,-0.35942336916923523,0.0,-0.45999875664711,-0.3704621195793152,0.0,-0.4730622172355652,1.0
2285,0,-0.011022590100765228,-0.0,-0.013131516054272652,-0.09642715752124786,1.4337280988693237,0.0,-1.2004286050796509,-0.35446205735206604,0.0,-0.46161648631095886,-0.3654846251010895,0.0,-0.47474801540374756,1.0
2286,0,-0.011009478941559792,-0.0,-0.013203497976064682,-0.09665267169475555,1.4373735189437866,0.0,-1.1956740617752075,-0.3532196283340454,0.0,-0.4629268944263458,-0.36422911286354065,0.0,-0.4761303961277008,1.0
2287,0,-0.010996406897902489,-0.0,-0.013276148587465286,-0.09688078612089157,1.4410254955291748,0.0,-1.1909065246582031,-0.35581228137016296,0.0,-0.46407702565193176,-0.36680868268013,0.0,-0.47735315561294556,1.0
2288,0,-0.010980365797877312,-0.0,-0.013346145860850811,-0.09708799421787262,1.444723129272461,0.0,-1.1861270666122437,-0.3624260723590851,0.0,-0.46520718932151794,-0.37340644001960754,0.0,-0.4785533547401428,1.0
2289,0,-0.010958286933600903,-0.0,-0.01341004017740488,-0.09725010395050049,1.4485079050064087,0.0,-1.1813350915908813,-0.3733280599117279,0.0,-0.4664538502693176,-0.38428637385368347,0.0,-0.47986388206481934,1.0
2290,0,-0.010926976799964905,-0.0,-0.013464180752635002,-0.09734172374010086,1.4524242877960205,0.0,-1.1765289306640625,-0.3888813555240631,0.0,-0.46795228123664856,-0.3998083174228668,0.0,-0.4814164638519287,1.0
2291,0,-0.010883050039410591,-0.0,-0.013504632748663425,-0.09733568131923676,1.4565210342407227,0.0,-1.1717054843902588,-0.4095638692378998,0.0,-0.4698394536972046,-0.42044690251350403,0.0,-0.48334407806396484,1.0
2292,0,-0.010822851210832596,-0.0,-0.013527072966098785,-0.09720232337713242,1.4608522653579712,0.0,-1.1668603420257568,-0.4359944462776184,0.0,-0.4722576439380646,-0.4468173086643219,0.0,-0.48578470945358276,1.0
2293,0,-0.010735145770013332,-0.0,-0.013517338782548904,-0.09685720503330231,1.465462327003479,0.0,-1.1619888544082642,-0.4588150978088379,0.0,-0.47458451986312866,-0.4695502519607544,0.0,-0.48810186982154846,1.0
2294,0,-0.010612127371132374,-0.0,-0.013461887836456299,-0.09625378251075745,1.4700677394866943,0.0,-1.157111406326294,-0.44123491644859314,0.0,-0.4739060401916504,-0.45184704661369324,0.0,-0.4873679280281067,1.0
2295,0,-0.01050238125026226,-0.0,-0.013420547358691692,-0.0957503691315651,1.4745051860809326,0.0,-1.1522417068481445,-0.4254293441772461,0.0,-0.47315290570259094,-0.4359317123889923,0.0,-0.4865734577178955,1.0
2296,0,-0.01040433719754219,-0.0,-0.013391781598329544,-0.09533585608005524,1.4787920713424683,0.0,-1.1473802328109741,-0.4113352298736572,0.0,-0.4723309576511383,-0.4217395484447479,0.0,-0.48572275042533875,1.0
2297,0,-0.010316508822143078,-0.0,-0.013374105095863342,-0.09499955177307129,1.482945442199707,0.0,-1.142527461051941,-0.3989039361476898,0.0,-0.47145339846611023,-0.409220427274704,0.0,-0.4848274886608124,1.0
2298,0,-0.01023748330771923,-0.0,-0.013366068713366985,-0.09473107755184174,1.4869818687438965,0.0,-1.1376837491989136,-0.38810044527053833,0.0,-0.4705401659011841,-0.3983379304409027,0.0,-0.48390623927116394,1.0
2299,0,-0.010165922343730927,-0.0,-0.01336627546697855,-0.0945204645395279,1.4909175634384155,0.0,-1.1328493356704712,-0.3789012134075165,0.0,-0.46961647272109985,-0.389067143201828,0.0,-0.4829827547073364,1.0
2300,0,-0.01010051742196083,-0.0,-0.01337332185357809,-0.09435778856277466,1.494768500328064,0.0,-1.1280239820480347,-0.37129637598991394,0.0,-0.46871426701545715,-0.38139691948890686,0.0,-0.4820875823497772,1.0
2301,0,-0.010040021501481533,-0.0,-0.01338584627956152,-0.09423346817493439,1.4985507726669312,0.0,-1.1232073307037354,-0.36528727412223816,0.0,-0.46786990761756897,-0.37532731890678406,0.0,-0.48125576972961426,1.0
2302,0,-0.009983211755752563,-0.0,-0.013402487151324749,-0.09413795918226242,1.502280354499817,0.0,-1.1183985471725464,-0.3608880043029785,0.0,-0.46712541580200195,-0.3708712160587311,0.0,-0.4805279076099396,1.0
2303,0,-0.009928897954523563,-0.0,-0.013421889394521713,-0.09406185895204544,1.5059735774993896,0.0,-1.1135963201522827,-0.35812538862228394,0.0,-0.4665277302265167,-0.3680543005466461,0.0,-0.47994962334632874,1.0
2304,0,-0.009875897318124771,-0.0,-0.013442683033645153,-0.09399569779634476,1.509647011756897,0.0,-1.108798861503601,-0.3570406436920166,0.0,-0.46612992882728577,-0.3669165372848511,0.0,-0.479572594165802,1.0
2305,0,-0.00982305221259594,-0.0,-0.013463499955832958,-0.09393008798360825,1.5133177042007446,0.0,-1.1040040254592896,-0.35768887400627136,0.0,-0.465989887714386,-0.36751192808151245,0.0,-0.4794533848762512,1.0
2306,0,-0.009767373092472553,-0.0,-0.013482705689966679,-0.09384036809206009,1.5170295238494873,0.0,-1.0991904735565186,-0.3633178472518921,0.0,-0.46731865406036377,-0.37308523058891296,0.0,-0.48080137372016907,1.0
2307,0,-0.009700056165456772,-0.0,-0.01348252221941948,-0.09361756592988968,1.5207269191741943,0.0,-1.094407558441162,-0.3578566610813141,0.0,-0.46603602170944214,-0.36755669116973877,0.0,-0.4795185327529907,1.0
2308,0,-0.009641262702643871,-0.0,-0.013492870144546032,-0.09346224367618561,1.524384617805481,0.0,-1.0895895957946777,-0.3544159531593323,0.0,-0.47066470980644226,-0.3640572130680084,0.0,-0.48415759205818176,1.0
2309,0,-0.009587067179381847,-0.0,-0.013509748503565788,-0.09334900975227356,1.5280094146728516,0.0,-1.0847227573394775,-0.35137662291526794,0.0,-0.4757790267467499,-0.3609636723995209,0.0,-0.4892887771129608,1.0
2310,0,-0.009537333622574806,-0.0,-0.013533188961446285,-0.09327755123376846,1.5316052436828613,0.0,-1.0798020362854004,-0.3487393260002136,0.0,-0.48141956329345703,-0.3582766652107239,0.0,-0.4949527680873871,1.0
2311,0,-0.00949194934219122,-0.0,-0.013563264161348343,-0.09324780106544495,1.5351762771606445,0.0,-1.0748218297958374,-0.34650635719299316,0.0,-0.4876290261745453,-0.35599830746650696,0.0,-0.5011922717094421,1.0
2312,0,-0.009450818412005901,-0.0,-0.013600077480077744,-0.09325987100601196,1.538726568222046,0.0,-1.069776177406311,-0.3446819484233856,0.0,-0.494453489780426,-0.3541327714920044,0.0,-0.5080535411834717,1.0
2313,0,-0.009413852356374264,-0.0,-0.013643749058246613,-0.09331394731998444,1.5422602891921997,0.0,-1.064658522605896,-0.3432728946208954,0.0,-0.5019438862800598,-0.3526867628097534,0.0,-0.5155876278877258,1.0
2314,0,-0.009380990639328957,-0.0,-0.013694453053176403,-0.09341052174568176,1.5457817316055298,0.0,-1.0594619512557983,-0.3422878086566925,0.0,-0.5101547837257385,-0.3516688048839569,0.0,-0.5238492488861084,1.0
2315,0,-0.009352182038128376,-0.0,-0.013752388767898083,-0.09355022013187408,1.54929518699646,0.0,-1.0541788339614868,-0.34173813462257385,0.0,-0.5191466212272644,-0.35109031200408936,0.0,-0.532899022102356,1.0
2316,0,-0.009327389299869537,-0.0,-0.013817795552313328,-0.09373387694358826,1.5528050661087036,0.0,-1.048801064491272,-0.34163814783096313,0.0,-0.528986394405365,-0.3509655296802521,0.0,-0.5428041815757751,1.0
2317,0,-0.009306591004133224,-0.0,-0.013890953734517097,-0.09396252036094666,1.5563160181045532,0.0,-1.0433197021484375,-0.3420054018497467,0.0,-0.5397486686706543,-0.3513120114803314,0.0,-0.5536396503448486,1.0
2318,0,-0.009289790876209736,-0.0,-0.013972201384603977,-0.09423751384019852,1.5598329305648804,0.0,-1.0377249717712402,-0.342860609292984,0.0,-0.5515158772468567,-0.3521503806114197,0.0,-0.5654881000518799,1.0
