radius_index,radius,interior,theta_count,analytical_dr_theta_mean,analytical_dr_theta_std,analytical_dr_theta_min,analytical_dr_theta_max,analytical_dr_theta_range,analytical_dtheta_theta_mean,analytical_dtheta_theta_std,analytical_dtheta_theta_min,analytical_dtheta_theta_max,analytical_dtheta_theta_range,analytical_speed_theta_mean,analytical_speed_theta_std,analytical_speed_theta_min,analytical_speed_theta_max,analytical_speed_theta_range,discrete_dr_theta_mean,discrete_dr_theta_std,discrete_dr_theta_min,discrete_dr_theta_max,discrete_dr_theta_range,discrete_dtheta_theta_mean,discrete_dtheta_theta_std,discrete_dtheta_theta_min,discrete_dtheta_theta_max,discrete_dtheta_theta_range,discrete_speed_theta_mean,discrete_speed_theta_std,discrete_speed_theta_min,discrete_speed_theta_max,discrete_speed_theta_range
31,0.842885736291899,0,55,-8.09458229548248e-06,1.1700911470925592e-07,-8.181875180862715e-06,-7.70248774341279e-06,4.793874374499253e-07,0.5751315012400947,1.2154149248345879e-06,0.575131071141839,0.5751353701062142,4.298964375148984e-06,0.5751315012970695,1.2154133351345385e-06,0.5751310711995054,0.5751353701580637,4.298958558357491e-06,-0.007104263924631179,0.04941537567460612,-0.09350623101417833,0.09596432046269324,0.18947055147687158,0.47642998396578545,0.03517135097574607,0.39881703304394056,0.5865149114702094,0.18769787842626884,0.479030841265301,0.035275438859483074,0.40688510558215085,0.5867354963349665,0.17985039075281561
32,0.8474949615470337,0,55,-7.5790836356168425e-06,2.9087858086819427e-07,-7.824560579569211e-06,-7.09096874008206e-06,7.335918394871513e-07,0.5567745476680029,3.6624099196396263e-06,0.5567720260643372,0.5567810994827052,9.073418367977482e-06,0.5567745477196641,3.6624104054019872e-06,0.5567720261188206,0.5567810995361788,9.07341735822964e-06,-0.006947937192590931,0.0453545952347477,-0.08569639618540247,0.0881100200701098,0.17380641625551227,0.47278921431948706,0.033966108368733365,0.4008013069404223,0.5713123707224628,0.17051106378204045,0.4749973503117172,0.034149202502286084,0.407843054734735,0.5715020883477647,0.16365903361302975
33,0.8521041894206662,0,55,-6.567128718355909e-06,9.984918759161956e-07,-7.448254081183077e-06,-5.107537189465854e-06,2.3407168917172233e-06,0.5394643658560261,3.925115876301328e-06,0.5394591394311435,0.5394674192191385,8.279787995002508e-06,0.5394643658969225,3.9251112301293176e-06,0.5394591394784786,0.5394674192698098,8.279791331222697e-06,-0.006777141472062296,0.04165629532325497,-0.0778104806430583,0.09316939437499523,0.17097987501805353,0.4680934061220087,0.03311243924226366,0.4020980321626237,0.5540083574957443,0.1519103253331206,0.4699723598018886,0.03339203642054697,0.4081988993076629,0.5541666769470295,0.14596777763936658
34,0.8567134121156261,0,55,-7.082070598380559e-06,5.469388594421598e-07,-8.656443638831798e-06,-6.747796450124849e-06,1.9086471887069493e-06,0.5231403444352282,2.9749644799891446e-06,0.5231392068455833,0.5231488446551162,9.63780953289195e-06,0.5231403444834513,2.974972500983e-06,0.5231392068910188,0.523148844726384,9.63783536522822e-06,-0.00668948473042882,0.0380126900654435,-0.07459688715629789,0.09119932953455395,0.16579621669085184,0.4624169380052282,0.03253901686491366,0.4027071109778115,0.5346028640760635,0.13189575309825202,0.4639997114838879,0.0328967130197697,0.4079470177679586,0.534729796008217,0.1267827782402584
35,0.8613226430204812,0,55,-6.023987994976329e-06,5.400567948159303e-07,-7.291799076482489e-06,-5.752118089006163e-06,1.539680987476326e-06,0.5077125164162908,3.4357310851196273e-06,0.5077111801767566,0.5077231836314005,1.2003454643805256e-05,0.5077125164523152,3.4357368109105527e-06,0.5077111802096508,0.5077231836824204,1.2003472769639423e-05,-0.0064880693563210065,0.03435318859129165,-0.06863717917802176,0.08239610599033684,0.1510332851683586,0.45580022652667246,0.03223467904377018,0.39887894700088544,0.5132382824455785,0.11435933544469301,0.4571101315168016,0.03264177246833434,0.39896304175825636,0.5152349390038624,0.11627189724560605
36,0.8659318746549819,0,55,-7.825671005972215e-06,2.501640603167508e-07,-8.119236441908276e-06,-6.986282820739642e-06,1.1329536211686343e-06,0.49309323052005805,9.907732781008676e-07,0.4930896098705997,0.4930938500278239,4.2401572242223295e-06,0.49309323058222043,9.907747451794427e-07,0.49308960992011525,0.49309385008849926,4.24016838401764e-06,-0.006050691163334163,0.031224920873045462,-0.06289159603755302,0.0735997084986679,0.13649130453622094,0.44820147597931026,0.03227508105319739,0.39076332809598685,0.5076872201578191,0.11692389206183224,0.4492957325153873,0.03272911880216611,0.3908217253115309,0.5099572607245769,0.119135535413046
37,0.8705410945581143,0,55,-5.675437487282305e-06,1.1490302813634853e-06,-8.164996277344543e-06,-5.075745032159072e-06,3.089251245185471e-06,0.4792447125133122,4.593420709090948e-06,0.47922698992360313,0.4792465249876415,1.953506403834515e-05,0.47924471254829526,4.593410099666476e-06,0.4792269899810127,0.47924652501479803,1.9535033785322842e-05,-0.005532980639056636,0.028559731879400342,-0.06112790545208919,0.06481036824324463,0.1259382736953338,0.44003910659136053,0.03215433161236135,0.3795264420054844,0.5002851472713963,0.12075870526591187,0.4409645783178016,0.03263172076276776,0.3796295588252163,0.5023554889414498,0.12272593011623345
38,0.8751502669346735,0,55,-9.242260298848875e-06,8.862131233138727e-07,-9.716287050604511e-06,-7.4066535583595494e-06,2.3096334922449617e-06,0.4660734385511924,1.1428660675350188e-06,0.46606507115389584,0.46607381145796517,8.74030406933235e-06,0.4660734386436722,1.142867773815342e-06,0.4660650712237603,0.4660738115170177,8.740293257425424e-06,-0.005110194530790983,0.026027167645111645,-0.05959303835035994,0.05602795302849395,0.1156209913788539,0.43207758563929505,0.031268377810938636,0.37430215877488715,0.49234664848402826,0.11804448970914111,0.43285754076837923,0.0317274078129641,0.3744073393405745,0.495940069457271,0.12153273011669646
39,0.8797594883726727,0,55,-1.0055207586428767e-05,3.754107340580807e-07,-1.026341328040502e-05,-9.238223759550473e-06,1.025189520854547e-06,0.4535627816552404,6.740065903043754e-06,0.45354846324963066,0.4535659902208791,1.7526971248460477e-05,0.45356278176685455,6.740073962120256e-06,0.4535484633440519,0.45356599033625206,1.7526992200145308e-05,-0.004736447532417291,0.02386876093346164,-0.054438057098477315,0.047252447575265095,0.10169050467374241,0.4241571506372556,0.030151422765008262,0.36798558476005455,0.4831973675070168,0.11521178274696225,0.4248253295658317,0.030561213563575745,0.3679933187717746,0.48625425245067844,0.11826093367890383
40,0.8843687244860827,0,55,-9.36463211695839e-06,1.3343511830040682e-06,-9.834845706022259e-06,-4.788215275971353e-06,5.046630430050906e-06,0.44162611987330835,1.9641881093169552e-06,0.44161687659789994,0.4416267343717511,9.85777385115183e-06,0.44162611997461204,1.9642028142063872e-06,0.44161687666549726,0.4416267344800131,9.857814515845664e-06,-0.004053699157002711,0.021569212879142968,-0.04872662040973482,0.038483823391826835,0.08721044380156165,0.4161224664733294,0.028899785298994847,0.3609159006530075,0.4727069155835494,0.11179101493054189,0.41667731039339195,0.029236742612429957,0.360917041732311,0.4752116492438577,0.11429460751154674
41,0.8889779501809182,0,55,-7.95657280555957e-06,2.2174112753790482e-07,-8.160009242037179e-06,-7.148927991833141e-06,1.0110812502040383e-06,0.4302335674435859,8.312874919547732e-07,0.43023291512664963,0.4302365197267769,3.6046001272715955e-06,0.4302335675172158,8.312835807014794e-07,0.430232915204033,0.43023651978617117,3.604582138161394e-06,-0.0034403843911913856,0.01982633939336355,-0.04541250438139815,0.03847518905318634,0.08388769343458449,0.40772340603515594,0.027602762287997063,0.35410771143539743,0.46410618593222486,0.10999847449682743,0.4081998809894212,0.02789382464916978,0.3541081887675707,0.46424670494231246,0.11013851617474174
42,0.8935871746993093,0,55,-9.58760372188747e-06,8.298904114256031e-07,-1.0196821440390496e-05,-8.14526352141197e-06,2.0515579189785263e-06,0.41936002029108177,3.156990503072501e-06,0.4193557009861162,0.41936474569891313,9.044712796946186e-06,0.41936002040150083,3.1570057050545627e-06,0.41935570106566344,0.4193647458222276,9.044756564158263e-06,-0.003075922241133276,0.018641751094054852,-0.0438193481738496,0.041621576679685204,0.0854409248535348,0.39975849898463955,0.026005283331711457,0.34756108355798593,0.4567804112429759,0.10921932768498999,0.40018794874334274,0.026262409137332462,0.34756731443861105,0.45692743525968044,0.10936012082106938
43,0.8981963377899915,0,55,-6.9477658985811785e-06,6.05969928601482e-07,-9.134792226898775e-06,-6.724561609003037e-06,2.410230617895738e-06,0.40898311047075747,7.353206781886895e-07,0.40897944584582857,0.4089840272779128,4.58143208420525e-06,0.4089831105302203,7.353181404161477e-07,0.4089794459324277,0.40898402737907485,4.581446647167198e-06,-0.0027711263429031174,0.017730428565512373,-0.042213502081391,0.04526394611449171,0.08747744819588271,0.3918822981643704,0.02465509306076204,0.34127594312286136,0.4493949608143035,0.10811901769144217,0.392278749265172,0.024880501234918508,0.3412948422660665,0.44954847956411587,0.10825363729804938
44,0.9028055594455967,1,55,-8.767204199273861e-06,1.619026030287638e-07,-9.409469982635631e-06,-8.577838813579256e-06,8.316311690563756e-07,0.3990391730053665,3.329366678305078e-06,0.3990258572589079,0.39904048808980175,1.4630830893869184e-05,0.39903917310171055,3.329363931170097e-06,0.3990258573685502,0.3990404881866516,1.4630818101435406e-05,-0.002489949431338114,0.017034025917940763,-0.04059491755909314,0.047191478756352365,0.0877863963154455,0.3840902440058557,0.02354011574225438,0.33525220126365224,0.4419493836912778,0.10669718242762555,0.38446386361828927,0.023734954149473884,0.33529118770726574,0.4421093772167616,0.10681818950949584
45,0.9074147926051002,1,55,-5.957579518428404e-06,8.264455017924532e-07,-7.92421487646498e-06,-5.4458108239515776e-06,2.4784040525134025e-06,0.3895016264822225,1.7252246744395652e-06,0.38950042127228596,0.3895052845866977,4.8633144117404825e-06,0.389501626528661,1.725226593957837e-06,0.3895004213526463,0.3895052846399039,4.8632872576281905e-06,-0.002098006018472705,0.016429542571729832,-0.038963622144392064,0.045113288306973635,0.0840769104513657,0.37699985002952424,0.02273157300149281,0.3294899393923992,0.43444388972108966,0.10495395032869048,0.3773539128307144,0.02289033208857709,0.32955693881804343,0.43461032784730974,0.10505338902926631
46,0.9120240246920942,1,55,-6.1196874342636475e-06,8.474020149216329e-07,-7.999882145613863e-06,-5.697873043065833e-06,2.30200910254803e-06,0.38035861841989066,8.253119089454266e-07,0.3803576111609525,0.3803639341875477,6.323026595200787e-06,0.38035861847006514,8.253069142980257e-07,0.38035761124454187,0.38036393425641696,6.32301187508677e-06,-0.0016590042202264306,0.016116854355407596,-0.037319587497986646,0.042995731200515794,0.08031531869850245,0.3702563997327739,0.02204804201862059,0.32398922775448685,0.42687848010427104,0.10288925234978419,0.37060279601291507,0.022180860593229584,0.32409267010758536,0.42705132247505756,0.1029586523674722
47,0.9166332537918805,1,55,-9.552686830752194e-06,2.5655631162895127e-07,-9.704875603829342e-06,-8.952217544984294e-06,7.52658058845048e-07,0.3715897049282296,5.276820990987886e-07,0.3715885290451366,0.371591456462463,2.927417326381576e-06,0.37158970505110633,5.276868341293386e-07,0.3715885291534146,0.37159145657260645,2.9274191918338133e-06,-0.0014423537976366333,0.015891689701134287,-0.035662863704568684,0.040838809916752636,0.07650167362132132,0.3636768610146176,0.021423442343850695,0.3187499665203567,0.41925324497366473,0.10050327845330803,0.3640202820996382,0.02153331199421414,0.3188987838217474,0.41943244145592234,0.10053365763417493
48,0.9212424745873241,1,55,-1.1166632375452028e-05,6.57386034094045e-07,-1.1390476457104626e-05,-6.767839209833849e-06,4.6226372472707775e-06,0.3631544622772272,1.7955527315680643e-06,0.36315363580448695,0.3631586037611785,4.967956691526165e-06,0.3631544624495035,1.7955408916343713e-06,0.36315363598137596,0.3631586039158664,4.967934490451853e-06,-0.001315920962129152,0.015607040142205092,-0.03399341306646592,0.03864251258897498,0.0726359256554409,0.357263699240883,0.020827009867573392,0.3137721594644103,0.41156797366020037,0.09779581419579009,0.35760182042375915,0.020913261699137712,0.31397577209261157,0.41175346505687954,0.09777769296426797
49,0.9258517055643328,1,55,-1.0803805073291749e-05,5.652421989870131e-07,-1.1638662585810075e-05,-7.738569113397052e-06,3.900093472413024e-06,0.3550519397796945,8.571923953875055e-07,0.3550502222826312,0.3550524027313571,2.1804487258525462e-06,0.3550519399445177,8.571810104877179e-07,0.35505022247289325,0.3550524028918429,2.1804189496710258e-06,-0.001239997303396479,0.015360657000863946,-0.03231125351309558,0.03640684292143605,0.06871809643453163,0.35092952880590333,0.020250621129288108,0.3090558731068312,0.40382281518900337,0.09476694208217218,0.35126406359961687,0.020314203020308425,0.3093241755336154,0.4040145333445807,0.0946903578109653
50,0.9304609241118387,1,55,-6.123116978995326e-06,6.619734433529446e-07,-7.273903486047134e-06,-5.671133326768714e-06,1.6027701592784197e-06,0.34723382900340527,2.9559140375729453e-06,0.3472278218173725,0.3472388108870855,1.0989069713029931e-05,0.34723382905802375,2.9559212666347316e-06,0.3472278218935612,0.34723881096092246,1.0989067361244498e-05,-0.001189039284632214,0.015178325379481324,-0.030616373565823637,0.0341318080018366,0.06474818156766024,0.34463563943875586,0.019699458642012824,0.3037502528127932,0.3960177412324461,0.09226748841965288,0.34496935928885547,0.019741559455396,0.30378606537406583,0.3962156086316458,0.09242954325757996
51,0.9350701553184357,1,55,-9.581886640170063e-06,3.147456046334591e-07,-1.0225494409721245e-05,-9.396103952296711e-06,8.293904574245342e-07,0.33971774783062353,1.445859892967016e-06,0.3397171297591841,0.33972437155579616,7.24179661204527e-06,0.33971774796590015,1.445863164307234e-06,0.3397171298893912,0.3397243716863956,7.241797004398087e-06,-0.0012355680330171997,0.015056620537191858,-0.030349818277891506,0.03181740218577687,0.06216722046366838,0.3384111072928838,0.019166545101700447,0.29792848722235415,0.388152841648789,0.09022435442643484,0.3387469202477772,0.01918818551459566,0.29797033430363773,0.38835677206682784,0.09038643776319011
52,0.939679331551266,1,55,-1.1181086513629236e-05,4.3219750665618475e-07,-1.1367755109144436e-05,-8.012909111030048e-06,3.3548459981143874e-06,0.3324572562775772,1.1915302950967325e-06,0.33245694423930366,0.33246502960839824,8.085369094579242e-06,0.33245725646587737,1.1915196615890758e-06,0.3324569444295404,0.33246502970495984,8.085275419456028e-06,-0.0012629580352392518,0.01497884725337821,-0.030876188621932088,0.029463653313021115,0.0603398419349532,0.3322452833892712,0.01868628217436285,0.29236169785063726,0.3802279952047953,0.08786629735415802,0.3325850350444254,0.018688522372145206,0.2924106844444957,0.38043789464739247,0.08802721020289678
53,0.9442885529434194,1,55,-1.1635744638088145e-05,1.0811955826201376e-07,-1.1727462732812083e-05,-1.144286937070515e-05,2.8459336210693204e-07,0.3254809810165914,5.75270149753057e-07,0.32547943802044005,0.3254816147515563,2.176731116243502e-06,0.32548098122459473,5.752711401738458e-07,0.3254794382215883,0.32548161495388356,2.176732295244843e-06,-0.001236432911954537,0.014829565524522246,-0.03059240428698656,0.027070506196483896,0.057662910483470456,0.3262746421292351,0.01825919389096821,0.2870497368004579,0.3722431729932293,0.08519343619277137,0.32661469253754893,0.018243564802490415,0.2871071234201423,0.37245893911248207,0.0853518156923398
54,0.9488977837602331,1,55,-8.852159745795504e-06,7.571765940756082e-07,-9.491520995051779e-06,-7.850502380850448e-06,1.6410186142013313e-06,0.3187019836733625,2.759028998522222e-06,0.3186999658579876,0.3187062268432107,6.260985223105475e-06,0.3187019837971994,2.7590099494652004e-06,0.3186999659989533,0.3187062269404489,6.260941495639383e-06,-0.001208065778670548,0.014616590078378434,-0.029994144085720223,0.024637991685112978,0.0546321357708332,0.32035501805740724,0.0178165133762748,0.28199282577034585,0.3641985543567286,0.08220572858638275,0.3206922699904813,0.017785888795502827,0.28206004207325863,0.36442007711325414,0.0823600350399955
55,0.953507004172412,1,55,-8.806976921162128e-06,4.917364422526867e-07,-9.099604557260412e-06,-7.852461010889482e-06,1.2471435463709298e-06,0.31217080537433645,7.935410772535981e-07,0.3121688428925572,0.31217227622070204,3.433328144841763e-06,0.31217080549895515,7.935335648015278e-07,0.31216884299868686,0.3121722763194634,3.4333207765691043e-06,-0.001177700697276663,0.014449868269521266,-0.02938973733133687,0.02255706887617374,0.05194680620751061,0.3145026227600995,0.01741711648557283,0.2771907283208508,0.3560939001375215,0.07890317181667073,0.31483897053544263,0.01737423304134735,0.27726938837834575,0.35632106212859466,0.07905167375024891
56,0.9581161797251099,1,55,-9.688174352391978e-06,3.965075888775142e-07,-1.0734580027816964e-05,-9.462610073469658e-06,1.2719699543473063e-06,0.30585729307026716,1.0000559704648565e-06,0.30585487186285704,0.3058593035777061,4.431714849040258e-06,0.3058572932239629,1.0000571241095759e-06,0.30585487203409784,0.3058593037656519,4.431731554066509e-06,-0.0011997656899280845,0.014273116176035473,-0.028779205261851903,0.02420745152229204,0.052986656784143944,0.30867829368881333,0.017072589339980074,0.27264363489076193,0.348801029905378,0.07615739501461605,0.3090133319502895,0.017020113438940627,0.27273554879094786,0.3494318133016102,0.07669626451066236
57,0.9627254093019675,1,55,-1.0280536634123916e-05,4.709261367494614e-07,-1.1618071751970437e-05,-1.0058259383606659e-05,1.5598123683637776e-06,0.2997757348547637,1.1897891981578865e-06,0.29977266253638357,0.2997762822723191,3.6197359355449876e-06,0.2997757350314145,1.1897738894155112e-06,0.29977266273407155,0.2997762824418785,3.6197078069344357e-06,-0.0012392700160918106,0.014142638712192235,-0.028162523832801337,0.02586860991903807,0.054031133751839405,0.30290032385921756,0.016790176254271986,0.26835140850437056,0.3435935006598087,0.07524209215543814,0.3032360385359303,0.016732338916617545,0.26845859803207145,0.3442903491642852,0.07583175113221374
58,0.967334635825487,1,55,-1.137800276653017e-05,1.289320253027075e-06,-1.3209969358195689e-05,-1.0423109167274023e-05,2.786860190921666e-06,0.29383434488041943,2.2605685315089477e-06,0.29383272426264423,0.2938377868261951,5.062563550872756e-06,0.2938343451035401,2.2606194171063997e-06,0.29383272444828035,0.29383778712313324,5.06267485289591e-06,-0.0012773574175921239,0.013917477967190051,-0.027539719949941994,0.027540531889630175,0.05508025183957217,0.2972161590587395,0.016483000865501432,0.26431409729590555,0.3370973037526625,0.07278320645675695,0.29754784127571005,0.0164239005801419,0.26443880604688164,0.33778438784450715,0.07334558179762551
59,0.9719438527747098,1,55,-6.536306356920609e-06,8.999193265933464e-07,-8.469257584774174e-06,-6.091439609785477e-06,2.3778179749886964e-06,0.28812474918650044,1.7381257395459177e-07,0.2881243587271115,0.28812485329916226,4.945720507576468e-07,0.28812474926204606,1.7378987301465916e-07,0.288124358851121,0.2881248533636557,4.945125346988988e-07,-0.0013111805532883402,0.013706037054018337,-0.0269107904812267,0.028453348709004407,0.05536413919023111,0.291701137009556,0.016076900642782714,0.26053176778739867,0.32955675410679064,0.06902498631939197,0.29202925865178964,0.016015829806827284,0.26067647094940644,0.330167826369685,0.06949135542027857
60,0.9765530801314252,1,55,-1.0465983770745924e-05,1.013466198315031e-07,-1.0555312334629625e-05,-1.015904924254019e-05,3.9626309208943595e-07,0.2825666460299119,1.3046879671510493e-06,0.2825658764174794,0.28257198502145664,6.108603977261762e-06,0.28256664622375477,1.3046858363558833e-06,0.2825658766075211,0.2825719852041769,6.108596655840515e-06,-0.0013633435241439795,0.013449849843401251,-0.026275702570816913,0.02645364901586168,0.05272935158667859,0.2863498442571151,0.015618649642845053,0.2560094151115855,0.3221470951373104,0.0661376800257249,0.28667211663164666,0.015557320946952048,0.25717173604317317,0.3226836096158588,0.06551187357268562
61,0.9811623129621344,1,55,-7.234636808477e-06,4.044114771478732e-07,-8.349885409694007e-06,-7.015822496337955e-06,1.334062913356052e-06,0.27718765097886033,3.860770284749272e-06,0.277175538257691,0.27718909635633326,1.3558098642285632e-05,0.277187651073568,3.860759936657007e-06,0.2771755383830678,0.27718909644569506,1.3558062627261336e-05,-0.0013885013057838337,0.01313322165689011,-0.025634495750074076,0.02550780123245989,0.05114229698253397,0.28102944384390754,0.015091392517812599,0.2504436113369451,0.31486845177061984,0.06442484043367475,0.28134328182438245,0.015022172099731727,0.2517392507798605,0.3153323828939152,0.0635931321140547
62,0.9857715435277818,1,55,-1.0035607595098025e-05,3.4615427703620416e-07,-1.1121171711514113e-05,-9.853670640323067e-06,1.267501071191046e-06,0.2719484174409881,7.352726958940353e-07,0.2719480492386942,0.2719499838073358,1.9345686416150087e-06,0.27194841762637845,7.35285682438208e-07,0.2719480494181147,0.271949984018474,1.9346003592990435e-06,-0.0014118150643965832,0.012834461262569959,-0.02498713314213752,0.024863432398390783,0.0498505655405283,0.2759344529545898,0.014384029873074657,0.24724287588797872,0.3077208572666811,0.06047798137870236,0.2762401858267706,0.014310799935918755,0.24756822103105378,0.30811474814093226,0.060546527109878484
63,0.9903807650200057,1,55,-1.0450584396204602e-05,3.2568934670907935e-07,-1.1611456764754566e-05,-1.0322165379720373e-05,1.289291385034193e-06,0.2668825303875806,3.843963290112743e-06,0.2668740097283636,0.26688445988805876,1.0450159695141181e-05,0.2668825305923914,3.843953780004361e-06,0.2668740099809604,0.266884460089424,1.0450108463622154e-05,-0.0014524342625763383,0.012527658068364604,-0.02433367113443663,0.024247937382701357,0.048581608517137984,0.2709603639523594,0.013682182115934836,0.24195961274143712,0.30070440353305694,0.058744790791619816,0.2712575290480972,0.013606088980098355,0.24232762960094534,0.3010314206388757,0.058703791037930386
64,0.9949899930450717,1,55,-9.185646631617227e-06,1.1849227142556838e-06,-1.1712661852759643e-05,-8.608283574240132e-06,3.1043782785195104e-06,0.26195872569310774,1.4009341489050528e-06,0.26195804571753545,0.2619617191727821,3.6734552466555215e-06,0.2619587258568359,1.4009801168574088e-06,0.26195804585956717,0.2619617194341958,3.6735746286598037e-06,-0.0014927095646478097,0.012242391733267122,-0.024810662088023603,0.023661338134390204,0.04847200022241381,0.2661312607034321,0.012945750902906675,0.23694479270812782,0.2938188402827549,0.05687404757462708,0.266420553882906,0.012869856097059417,0.23735691771273218,0.2940828269407054,0.05672590922797324
65,0.9995992243049184,1,55,-1.2169249547244178e-05,3.178347360185917e-06,-1.6838429311841133e-05,-9.844027424872023e-06,6.9944018869691105e-06,0.25715985555567406,6.4202096876542695e-06,0.2571552081340677,0.2571691523952097,1.3944261141984882e-05,0.2571598558632463,6.420370699152978e-06,0.25715520832299754,0.25716915292484055,1.3944601843007831e-05,-0.0014953301995385595,0.011929653316000743,-0.024020176756394177,0.02310361636798262,0.0471237931243768,0.2614015157668282,0.012263398146141661,0.23219840679939555,0.28706433334547626,0.05486592654608072,0.26168139214031005,0.012187904965210659,0.23265576213739583,0.28726987445075447,0.05461411231335864
66,1.004208324998958,1,55,-8.541571486580444e-06,9.617199222784865e-09,-8.563393665608792e-06,-8.513725409296116e-06,4.966825631267604e-08,0.25252564250229814,5.353166880243496e-07,0.2525255546610645,0.2525295758117141,4.021150649569094e-06,0.2525256426467558,5.353165596312765e-07,0.25252555480564615,0.252529575955229,4.021149582866812e-06,-0.0014610159544001943,0.011624420724738455,-0.0236020723023198,0.022574793005031533,0.046176865307351336,0.256759149893946,0.011663009411182748,0.2277205224698321,0.28044107821563174,0.05272055574579965,0.25702969667277337,0.011588079905405915,0.228223895757479,0.2805935672317552,0.05236967147427621
67,1.00881767837127,1,55,-9.998857775268253e-06,1.630337972604475e-07,-1.0647790418280332e-05,-9.599126981638225e-06,1.0486634366421075e-06,0.2479760312511963,3.115214296217114e-07,0.2479747658930545,0.247976632774508,1.8668814534827938e-06,0.24797603145283628,3.11514710773257e-07,0.24797476612140454,0.24797663296029815,1.8668388936105007e-06,-0.0014415071048461865,0.01136041779620348,-0.02346196886107984,0.02207483102205461,0.04553679988313445,0.25226706265451804,0.011061797330563223,0.2235108944509133,0.27515945401789255,0.05164855956697925,0.2525301322320658,0.010986519494997819,0.22406071852912673,0.2752515795759373,0.05119086104681059
68,1.0134267782236703,1,55,-7.226070099326969e-06,5.6278353375367884e-08,-7.252657959961646e-06,-6.815980310908449e-06,4.366776490531972e-07,0.24356979080685864,6.615876164301751e-09,0.24356977748467068,0.24356980732791184,2.9843241156068956e-08,0.24356979091405428,6.615849746639859e-09,0.2435697775919226,0.24356980743510678,2.984318417387222e-08,-0.0013693862691564827,0.011130585373817663,-0.022919066329947196,0.021603765754636534,0.04452283208458373,0.2479009121182842,0.010486767553664443,0.21956987344809412,0.27078292461795744,0.05121305116986333,0.2481575232784514,0.010413611891399057,0.2201662005512232,0.2708872542073557,0.0507210536561325
